,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
56,2022-09-07,171.75,173.1,171.35,172.21,1228346
55,2022-09-08,173.37,173.37,170.6,170.88,806576
54,2022-09-09,171.45,171.7,169.56,169.87,429325
53,2022-09-12,169.9,170.5,169.0,169.31,174474
52,2022-09-13,169.4,170.25,169.0,169.12,161581
51,2022-09-14,168.75,169.65,168.5,169.39,251202
50,2022-09-15,169.99,171.97,168.01,168.62,1033069
49,2022-09-16,168.0,169.0,166.3,168.09,872173
48,2022-09-19,168.79,168.79,165.45,165.72,319280
47,2022-09-20,166.95,167.0,163.55,164.76,501792
46,2022-09-21,164.1,164.98,162.0,162.28,251378
45,2022-09-22,161.51,162.0,158.3,161.57,570383
44,2022-09-23,162.0,164.2,159.0,160.17,601000
43,2022-09-26,159.9,166.18,159.87,164.09,634107
42,2022-09-27,164.6,168.4,163.49,165.96,919863
41,2022-09-28,166.31,168.2,165.45,165.99,585245
40,2022-09-29,165.98,165.98,164.0,164.46,314594
39,2022-09-30,164.01,164.7,161.13,162.43,479381
81,2022-10-03,162.89,166.0,162.6,165.58,484645
80,2022-10-04,165.0,166.25,163.7,163.9,301754
79,2022-10-05,164.99,165.9,163.9,164.85,386370
78,2022-10-06,165.2,168.55,164.5,166.51,888944
77,2022-10-07,165.7,168.85,165.7,167.8,1078556
76,2022-10-10,167.79,169.0,166.3,166.75,509419
75,2022-10-11,167.0,168.0,165.5,165.73,556040
74,2022-10-12,166.18,168.24,165.7,166.3,455644
73,2022-10-13,169.3,171.29,167.8,168.37,1580868
72,2022-10-14,169.2,169.21,167.0,168.2,864694
71,2022-10-17,159.9,159.95,157.0,157.13,603894
70,2022-10-18,157.13,158.44,155.45,155.71,281561
69,2022-10-19,156.69,157.49,155.3,156.23,683981
68,2022-10-20,156.8,157.2,155.0,155.31,380608
67,2022-10-21,155.75,155.75,152.5,153.51,631678
66,2022-10-24,156.0,156.75,153.0,153.21,495847
65,2022-10-25,153.8,154.79,152.86,153.7,307161
64,2022-10-26,153.0,153.0,149.5,150.07,653742
63,2022-10-27,150.0,151.0,148.0,148.53,563263
62,2022-10-28,145.05,149.0,141.1,141.52,1204177
61,2022-10-31,142.02,142.02,139.71,140.26,267747
102,2022-11-01,141.5,146.0,141.5,144.82,1442471
101,2022-11-02,144.92,148.95,144.0,148.48,1026531
100,2022-11-03,148.89,149.25,147.05,147.92,266720
99,2022-11-04,145.39,146.2,144.01,146.01,555395
98,2022-11-07,147.21,149.98,147.21,147.77,432114
97,2022-11-08,148.8,149.0,147.57,148.44,212655
96,2022-11-10,148.95,152.6,148.9,150.61,894123
95,2022-11-11,151.6,156.5,149.36,154.83,2230210
94,2022-11-14,153.0,154.35,151.1,151.74,547359
93,2022-11-15,151.81,154.2,150.7,151.81,690939
92,2022-11-16,152.0,152.55,150.79,151.3,319136
91,2022-11-17,150.84,151.88,147.15,148.12,499718
90,2022-11-18,147.62,148.4,146.01,147.42,515152
89,2022-11-21,147.3,148.0,146.58,147.36,202245
88,2022-11-22,147.89,147.98,146.06,146.34,403710
87,2022-11-23,147.4,148.35,146.41,147.31,662489
86,2022-11-24,147.2,150.5,146.51,148.9,720849
85,2022-11-25,149.79,151.7,148.6,149.23,953514
84,2022-11-28,146.01,148.65,144.51,146.01,427821
83,2022-11-29,146.1,149.9,146.0,149.25,796431
82,2022-11-30,150.7,151.0,148.5,150.15,734929
124,2022-12-01,151.25,153.75,151.25,151.94,1352036
123,2022-12-02,151.01,152.3,149.0,149.9,295297
122,2022-12-05,150.0,150.0,146.45,146.61,188836
121,2022-12-06,147.0,147.9,143.8,146.19,407360
120,2022-12-07,146.95,147.5,146.11,147.2,423488
119,2022-12-08,147.89,147.89,146.03,146.63,237768
118,2022-12-09,147.4,147.4,144.95,145.12,289462
117,2022-12-12,145.8,146.7,142.3,143.09,448169
116,2022-12-13,142.67,144.0,142.0,142.63,258976
115,2022-12-14,142.11,143.25,141.81,142.02,292141
114,2022-12-15,142.05,142.87,137.97,140.07,640873
113,2022-12-16,139.75,140.2,137.06,138.77,488467
112,2022-12-19,138.51,140.2,136.5,138.41,222786
111,2022-12-20,138.0,138.0,128.03,128.3,1425138
110,2022-12-21,128.2,129.5,122.3,124.4,732819
109,2022-12-22,125.2,133.0,125.2,129.93,1274696
108,2022-12-23,130.0,134.89,128.8,132.61,576209
107,2022-12-26,132.4,139.9,132.4,137.86,1068909
106,2022-12-27,138.79,139.15,136.23,137.45,441283
105,2022-12-28,137.01,147.75,135.05,140.59,1309927
104,2022-12-29,139.5,143.0,136.99,140.26,1371741
103,2022-12-30,139.6,146.99,139.0,143.99,2836596
