,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
40,2022-09-29,147.0,148.3,146.0,147.08,812014
39,2022-09-30,146.1,148.48,146.0,147.22,1952146
81,2022-10-03,147.5,148.5,145.1,146.54,585184
80,2022-10-04,146.54,150.2,146.25,147.59,1359599
79,2022-10-05,148.49,149.7,147.02,148.11,549573
78,2022-10-06,149.0,156.23,148.55,153.48,3764408
77,2022-10-07,150.01,154.45,150.0,150.46,1467392
76,2022-10-10,151.3,154.5,151.3,153.86,1452018
75,2022-10-11,157.5,164.5,156.65,163.51,6743789
74,2022-10-12,163.48,165.75,161.16,162.05,3625401
73,2022-10-13,162.6,167.0,160.31,166.1,3081374
72,2022-10-14,166.75,167.5,161.8,162.3,1382171
71,2022-10-17,161.95,162.45,158.75,159.01,1040037
70,2022-10-18,160.1,161.5,156.11,156.57,1027819
69,2022-10-19,157.4,160.0,155.5,159.23,732757
68,2022-10-20,160.74,163.0,158.11,158.67,2043955
67,2022-10-21,161.0,169.74,160.5,167.79,6428637
66,2022-10-24,171.49,174.25,168.6,169.78,3819797
65,2022-10-25,167.98,173.49,165.6,168.67,5353221
64,2022-10-26,166.0,167.7,161.9,163.85,2731353
63,2022-10-27,165.0,166.99,161.6,166.1,1576954
62,2022-10-28,165.7,165.7,162.5,163.25,1557171
61,2022-10-31,164.5,167.87,163.01,166.56,1496443
102,2022-11-01,168.1,174.9,167.6,174.23,3904378
101,2022-11-02,174.23,176.67,171.15,172.4,2801464
100,2022-11-03,172.8,175.48,171.1,172.84,1766202
99,2022-11-04,170.5,172.25,169.1,170.91,1396998
98,2022-11-07,173.75,174.99,172.65,173.06,1062170
97,2022-11-08,173.6,178.0,171.6,172.74,3014884
96,2022-11-10,173.4,176.02,173.01,175.3,2151625
95,2022-11-11,176.0,178.99,174.9,177.91,4515695
94,2022-11-14,174.49,174.49,172.6,173.42,1246542
93,2022-11-15,173.89,175.75,172.75,174.23,1865160
92,2022-11-16,174.9,175.25,172.5,172.86,720979
91,2022-11-17,172.25,172.69,168.52,169.09,767459
90,2022-11-18,169.0,172.1,168.25,171.54,1050614
89,2022-11-21,172.0,173.0,170.1,171.0,442559
88,2022-11-22,171.0,173.9,169.2,171.77,1312489
87,2022-11-23,171.9,172.75,170.01,170.25,513467
86,2022-11-24,170.98,172.5,170.11,171.01,756166
85,2022-11-25,173.0,173.0,171.0,171.33,1961399
84,2022-11-28,167.01,169.5,164.02,165.62,796136
83,2022-11-29,167.0,168.25,166.1,167.4,567921
82,2022-11-30,167.8,167.8,165.25,165.54,331559
124,2022-12-01,165.99,169.43,165.51,166.36,753462
123,2022-12-02,167.0,167.0,162.1,165.71,408226
122,2022-12-05,167.0,167.01,160.26,161.25,588214
121,2022-12-06,161.5,163.0,157.02,160.07,331203
120,2022-12-07,160.65,163.12,160.6,161.31,665234
119,2022-12-08,162.7,162.7,158.0,158.33,331184
118,2022-12-09,158.0,159.97,157.4,159.22,367362
117,2022-12-12,160.0,160.0,153.32,154.25,333983
116,2022-12-13,155.0,158.8,154.25,155.08,1015702
115,2022-12-14,154.01,155.5,152.5,153.34,322983
114,2022-12-15,154.3,154.49,148.16,149.21,393880
113,2022-12-16,149.23,149.23,144.0,145.41,696242
112,2022-12-19,146.0,146.0,141.06,143.28,697738
111,2022-12-20,142.2,143.5,132.54,132.54,1029105
110,2022-12-21,130.0,132.7,122.6,123.04,1528750
109,2022-12-22,124.0,132.26,122.0,131.83,1999825
108,2022-12-23,131.0,132.98,128.0,130.53,1016103
107,2022-12-26,131.01,140.31,131.01,139.99,1638862
106,2022-12-27,141.89,142.42,138.65,139.49,1076755
105,2022-12-28,139.88,140.7,135.05,136.09,840490
104,2022-12-29,136.99,141.5,136.1,140.16,744864
103,2022-12-30,140.25,145.88,140.25,143.56,1370554
