,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
21,2022-08-26,103.95,104.01,103.4,103.58,1153175
20,2022-08-29,102.51,104.0,102.0,103.88,340377
19,2022-08-30,104.49,104.49,103.5,103.86,526184
18,2022-08-31,104.15,104.5,103.05,104.0,529041
60,2022-09-01,104.0,104.24,103.5,104.09,122115
59,2022-09-02,104.49,104.49,102.85,103.07,291355
58,2022-09-05,103.0,103.05,102.5,102.83,570328
57,2022-09-06,102.3,103.0,101.55,101.64,449533
56,2022-09-07,102.0,102.49,101.45,101.84,394650
55,2022-09-08,102.0,102.74,101.5,102.05,149275
54,2022-09-09,102.74,103.55,102.0,103.2,532351
53,2022-09-12,103.0,103.0,101.5,101.91,407416
52,2022-09-13,102.47,102.5,100.81,101.05,336574
51,2022-09-14,101.1,102.0,101.0,101.22,178436
50,2022-09-15,101.25,101.9,100.75,100.81,197589
49,2022-09-16,101.0,101.25,100.02,100.17,1118689
48,2022-09-19,101.0,101.5,100.0,100.06,474023
47,2022-09-20,100.5,100.77,100.0,100.09,213426
46,2022-09-21,100.08,101.75,99.85,101.36,155750
45,2022-09-22,101.25,101.5,100.01,100.58,186073
44,2022-09-23,100.9,100.94,100.5,100.53,172873
43,2022-09-26,100.75,101.15,100.4,100.5,492391
42,2022-09-27,100.8,101.6,100.51,100.7,222188
41,2022-09-28,100.8,101.0,100.5,100.51,148218
40,2022-09-29,100.5,100.7,100.31,100.5,532607
39,2022-09-30,100.02,101.75,100.02,101.31,191552
81,2022-10-03,101.75,101.89,100.25,100.52,542953
80,2022-10-04,100.5,101.5,100.0,100.5,528900
79,2022-10-05,100.55,101.1,100.5,100.57,449596
78,2022-10-06,100.81,102.99,100.53,102.5,880436
77,2022-10-07,102.0,103.53,101.5,101.67,616991
76,2022-10-10,102.0,102.4,101.01,101.56,673887
75,2022-10-11,101.7,102.8,101.51,101.96,211637
74,2022-10-12,102.0,102.51,101.55,102.48,158446
73,2022-10-13,102.5,102.78,101.82,102.08,407621
72,2022-10-14,102.09,102.42,101.8,101.98,371398
71,2022-10-17,101.99,102.19,101.5,102.05,114416
70,2022-10-18,102.0,103.0,102.0,102.85,159357
69,2022-10-19,102.1,103.7,102.1,102.93,228928
68,2022-10-20,102.61,103.49,102.61,103.06,160723
67,2022-10-21,102.99,103.1,102.07,102.56,159613
66,2022-10-24,103.49,103.49,102.8,103.05,325444
65,2022-10-25,103.0,103.65,102.56,102.79,1420360
64,2022-10-26,102.49,102.99,102.0,102.2,434635
63,2022-10-27,102.9,103.2,102.49,103.05,173975
62,2022-10-28,102.6,103.8,102.5,103.27,526082
61,2022-10-31,102.55,103.7,102.55,103.15,261432
102,2022-11-01,103.44,103.75,103.05,103.3,419452
101,2022-11-02,103.9,104.0,103.01,103.75,662636
100,2022-11-03,103.81,103.99,103.01,103.76,1510869
99,2022-11-04,101.84,102.4,100.58,101.85,1776419
98,2022-11-07,102.05,102.22,101.4,101.59,1023849
97,2022-11-08,101.95,102.2,101.5,102.02,171509
96,2022-11-10,102.0,102.5,101.51,102.15,199841
95,2022-11-11,102.31,102.31,101.5,102.04,91653
94,2022-11-14,102.5,102.5,101.52,101.95,107530
93,2022-11-15,102.0,102.5,101.7,101.9,406747
92,2022-11-16,102.4,102.98,101.9,102.38,442135
91,2022-11-17,102.49,103.2,102.0,103.01,896574
90,2022-11-18,102.5,103.5,102.1,102.94,739654
89,2022-11-21,102.99,103.05,102.12,102.42,467788
88,2022-11-22,102.98,103.0,102.6,102.87,289379
87,2022-11-23,102.6,103.0,102.5,102.67,180106
86,2022-11-24,102.79,103.15,102.4,102.55,357228
85,2022-11-25,102.89,102.98,102.25,102.92,301949
84,2022-11-28,102.95,102.95,102.25,102.74,383201
83,2022-11-29,102.21,103.9,102.0,103.66,436230
82,2022-11-30,103.94,103.95,102.42,102.6,416870
124,2022-12-01,102.8,103.0,102.53,102.64,356300
123,2022-12-02,103.25,103.25,102.25,102.63,215864
122,2022-12-05,102.65,102.65,101.71,101.87,127420
121,2022-12-06,101.98,102.0,100.8,101.59,833723
120,2022-12-07,101.25,102.0,101.15,101.99,601863
119,2022-12-08,102.2,102.5,101.45,102.29,145895
118,2022-12-09,102.0,102.98,101.9,102.55,1127131
117,2022-12-12,102.75,103.0,102.02,102.11,271011
116,2022-12-13,102.25,102.6,102.05,102.51,937728
115,2022-12-14,102.15,102.5,102.0,102.09,382353
114,2022-12-15,102.42,102.5,100.6,101.63,1368797
113,2022-12-16,101.51,102.94,101.1,102.28,297564
112,2022-12-19,102.1,102.5,101.56,101.76,222176
111,2022-12-20,101.7,105.0,100.25,102.02,1351420
110,2022-12-21,102.0,102.6,100.55,101.06,456537
109,2022-12-22,100.95,102.48,100.94,101.93,315690
108,2022-12-23,101.01,101.6,100.0,100.14,765904
107,2022-12-26,101.4,101.4,99.99,100.09,422444
106,2022-12-27,100.84,100.84,99.69,99.93,338700
105,2022-12-28,100.0,100.0,98.48,99.11,550063
104,2022-12-29,98.5,99.59,97.9,98.35,511106
103,2022-12-30,98.7,100.25,97.9,98.71,1602951
