,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
56,2022-09-07,107.0,107.0,104.0,104.12,124458
55,2022-09-08,104.5,105.0,103.9,104.62,87552
54,2022-09-09,104.0,105.8,104.0,104.72,164906
53,2022-09-12,105.5,107.0,104.75,105.4,333734
52,2022-09-13,105.38,107.7,105.3,105.71,447219
51,2022-09-14,105.7,105.7,104.4,104.69,233352
50,2022-09-15,105.0,105.75,103.0,103.42,289210
49,2022-09-16,103.5,104.2,101.9,102.08,424022
48,2022-09-19,102.7,103.0,99.11,99.69,394134
47,2022-09-20,100.19,100.5,98.89,99.11,264440
46,2022-09-21,99.12,101.25,97.01,98.78,285528
45,2022-09-22,99.94,100.45,98.0,98.82,313951
44,2022-09-23,99.7,99.8,98.15,98.37,116687
43,2022-09-26,98.99,100.25,98.25,99.64,357793
42,2022-09-27,101.0,103.69,100.61,102.35,469920
41,2022-09-28,102.5,104.95,101.0,102.9,423684
40,2022-09-29,102.87,103.3,101.0,102.1,267667
39,2022-09-30,101.7,103.5,100.2,101.66,394774
81,2022-10-03,101.06,105.97,99.9,103.71,2630471
80,2022-10-04,104.48,104.7,102.0,102.14,630407
79,2022-10-05,102.58,102.89,101.5,101.61,266688
78,2022-10-06,101.72,103.35,101.72,102.97,591773
77,2022-10-07,102.95,103.93,102.01,102.8,354724
76,2022-10-10,102.09,104.75,102.09,103.72,252101
75,2022-10-11,104.0,104.5,103.6,103.77,295421
74,2022-10-12,103.77,104.68,103.5,103.67,530784
73,2022-10-13,104.0,104.38,103.5,103.82,330613
72,2022-10-14,104.0,104.45,103.2,103.65,413160
71,2022-10-17,103.1,103.89,103.0,103.54,188295
70,2022-10-18,103.97,104.5,103.61,103.89,200705
69,2022-10-19,103.51,104.3,103.05,103.98,914776
68,2022-10-20,83.9,85.0,83.18,83.5,898151
67,2022-10-21,83.76,84.8,82.5,83.61,282721
66,2022-10-24,85.4,85.4,84.0,84.13,212951
65,2022-10-25,84.9,84.9,83.53,83.84,146940
64,2022-10-26,83.53,83.53,80.05,81.53,329941
63,2022-10-27,82.0,82.45,77.5,78.22,484654
62,2022-10-28,77.0,77.95,74.4,74.73,304066
61,2022-10-31,74.2,74.95,73.67,74.47,161806
102,2022-11-01,75.5,76.75,74.11,75.57,488060
101,2022-11-02,75.55,75.83,72.5,74.73,194525
100,2022-11-03,75.59,76.2,74.55,75.23,221155
99,2022-11-04,73.7,75.39,73.7,74.6,141481
98,2022-11-07,74.06,75.48,74.0,75.01,96649
97,2022-11-08,75.0,75.75,74.81,75.44,173563
96,2022-11-10,75.75,77.5,75.3,76.82,410931
95,2022-11-11,77.49,77.49,76.0,76.68,141015
94,2022-11-14,76.46,76.78,76.0,76.06,79716
93,2022-11-15,76.65,79.45,76.05,77.53,1167259
92,2022-11-16,77.53,79.0,76.9,77.12,557413
91,2022-11-17,77.48,77.95,75.55,75.72,410314
90,2022-11-18,75.16,75.98,74.1,74.66,145198
89,2022-11-21,75.0,75.0,74.0,74.22,139862
88,2022-11-22,74.97,76.05,74.31,74.87,151416
87,2022-11-23,75.0,75.15,74.0,74.13,266175
86,2022-11-24,74.25,74.49,73.5,73.63,435228
85,2022-11-25,74.0,74.77,72.7,72.95,788735
84,2022-11-28,72.47,72.47,68.01,68.67,733067
83,2022-11-29,68.4,69.45,68.11,68.91,392366
82,2022-11-30,69.15,71.98,69.15,70.82,1630620
124,2022-12-01,71.0,72.05,70.0,70.18,810296
123,2022-12-02,70.01,70.65,68.1,68.59,384799
122,2022-12-05,68.85,68.85,65.76,66.01,762869
121,2022-12-06,66.5,66.5,65.1,65.86,590449
120,2022-12-07,66.25,68.3,65.7,66.48,1834028
119,2022-12-08,66.7,66.87,63.66,64.39,939068
118,2022-12-09,64.01,64.56,63.02,63.67,638507
117,2022-12-12,64.49,65.1,63.35,63.98,232805
116,2022-12-13,63.42,64.5,63.0,63.38,417695
115,2022-12-14,63.0,63.84,62.6,63.09,307634
114,2022-12-15,63.15,63.4,60.25,61.87,1257380
113,2022-12-16,61.95,62.89,60.9,61.67,410323
112,2022-12-19,60.5,61.7,60.31,60.82,532489
111,2022-12-20,61.0,61.35,56.26,56.36,903169
110,2022-12-21,55.75,57.0,55.0,55.28,304259
109,2022-12-22,55.28,56.15,53.05,54.97,618890
108,2022-12-23,55.02,57.9,52.8,55.36,2731898
107,2022-12-26,55.1,56.88,55.0,55.9,1163167
106,2022-12-27,56.0,57.3,54.25,55.78,1100289
105,2022-12-28,56.99,58.52,56.0,57.41,3847273
104,2022-12-29,57.4,59.9,56.55,58.48,2233777
103,2022-12-30,58.27,59.79,57.85,58.87,2716302
