,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
46,2022-09-21,56.49,56.5,55.41,55.61,76622
45,2022-09-22,56.25,56.25,55.35,55.84,18999
44,2022-09-23,56.1,56.1,54.5,54.64,81815
43,2022-09-26,55.89,55.89,54.0,54.45,187056
42,2022-09-27,54.68,55.0,54.4,54.63,315482
41,2022-09-28,55.0,55.5,54.99,55.03,72549
40,2022-09-29,55.03,55.03,53.75,53.87,104043
39,2022-09-30,54.89,54.89,53.93,54.0,215130
81,2022-10-03,54.98,55.2,54.25,55.01,56970
80,2022-10-04,55.48,55.5,54.06,54.15,108802
79,2022-10-05,54.0,54.48,53.8,54.13,59555
78,2022-10-06,54.99,54.99,53.6,54.06,379000
77,2022-10-07,54.2,54.5,54.0,54.02,18520
76,2022-10-10,54.0,54.7,53.5,53.85,49175
75,2022-10-11,54.0,54.65,54.0,54.51,49133
74,2022-10-12,54.0,54.64,54.0,54.49,606829
73,2022-10-13,54.01,54.5,54.0,54.5,48853
72,2022-10-14,53.85,54.99,53.0,54.18,143502
71,2022-10-17,54.0,54.15,53.65,53.8,57366
70,2022-10-18,54.01,54.01,53.0,53.17,132800
69,2022-10-19,53.5,53.95,53.36,53.61,21133
68,2022-10-20,53.8,53.8,53.5,53.71,26591
67,2022-10-21,53.53,53.54,53.4,53.4,281805
66,2022-10-24,54.0,54.0,53.0,53.36,99207
65,2022-10-25,53.5,53.9,53.4,53.5,103858
64,2022-10-26,53.47,53.5,53.0,53.09,70621
63,2022-10-27,53.7,53.8,53.02,53.28,58347
62,2022-10-28,54.55,54.55,52.75,53.38,461925
61,2022-10-31,53.8,53.8,52.99,53.06,70444
102,2022-11-01,53.7,54.4,53.05,53.49,139151
101,2022-11-02,53.16,53.75,53.0,53.48,40330
100,2022-11-03,53.7,53.82,53.23,53.51,163935
99,2022-11-04,53.75,53.75,53.03,53.5,81817
98,2022-11-07,54.2,54.2,53.06,53.99,44566
97,2022-11-08,53.5,54.5,53.4,54.41,111634
96,2022-11-10,54.25,55.96,54.0,55.73,1120145
95,2022-11-11,56.5,56.5,55.3,55.51,859578
94,2022-11-14,56.0,56.5,54.9,54.99,686213
93,2022-11-15,54.21,55.48,54.21,55.0,445481
92,2022-11-16,55.89,55.89,54.05,54.55,254940
91,2022-11-17,55.5,55.55,54.51,55.4,489540
90,2022-11-18,55.0,55.0,54.58,54.97,516547
89,2022-11-21,54.9,55.93,54.6,55.52,431328
88,2022-11-22,55.2,55.88,55.2,55.65,53611
87,2022-11-23,56.0,56.0,55.25,55.75,279019
86,2022-11-24,55.56,56.09,55.5,55.58,348276
85,2022-11-25,55.8,56.4,55.5,56.15,88910
84,2022-11-28,56.15,56.15,54.0,55.1,148408
83,2022-11-29,55.65,56.0,55.0,55.96,19948
82,2022-11-30,55.96,56.39,55.58,55.7,29446
124,2022-12-01,56.0,56.98,55.75,56.28,78409
123,2022-12-02,56.0,56.85,55.6,56.3,21597
122,2022-12-05,56.7,56.7,55.77,55.86,156885
121,2022-12-06,55.68,56.0,55.5,55.57,112056
120,2022-12-07,55.55,58.6,55.25,58.0,1088931
119,2022-12-08,56.7,57.85,56.7,57.66,100113
118,2022-12-09,56.05,58.07,56.05,58.0,222632
117,2022-12-12,57.95,58.1,57.19,57.56,73365
116,2022-12-13,57.75,58.05,57.75,57.96,831876
115,2022-12-14,58.0,59.99,56.5,57.32,687999
114,2022-12-15,58.0,58.0,55.4,55.55,688462
113,2022-12-16,54.6,56.5,54.53,54.96,637127
112,2022-12-19,55.9,55.9,54.5,54.67,141362
111,2022-12-20,55.26,55.51,53.8,53.97,704616
110,2022-12-21,54.0,55.85,52.6,53.07,261351
109,2022-12-22,54.7,54.7,52.5,53.01,137749
108,2022-12-23,53.35,53.75,52.9,53.04,371877
107,2022-12-26,52.65,54.95,52.65,54.06,401848
106,2022-12-27,54.9,54.9,54.48,54.5,6113
105,2022-12-28,53.75,54.65,53.75,54.29,142458
104,2022-12-29,55.97,55.97,53.01,53.52,1100719
103,2022-12-30,54.4,56.5,53.5,55.28,850033
