,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
92,2022-11-16,451.99,454.99,448.5,453.77,306805
91,2022-11-17,455.0,463.0,450.25,456.1,359272
90,2022-11-18,452.0,462.0,452.0,458.78,474314
89,2022-11-21,458.78,471.99,457.9,469.21,501150
88,2022-11-22,472.0,488.0,471.0,483.45,1154985
87,2022-11-23,485.55,499.0,483.99,497.28,1151056
86,2022-11-24,500.97,501.0,487.03,489.91,665044
85,2022-11-25,490.11,495.0,487.11,491.95,345922
84,2022-11-28,482.0,491.8,481.0,487.38,526024
83,2022-11-29,486.89,501.25,486.89,499.98,1051065
82,2022-11-30,502.97,504.2,496.51,500.36,568180
124,2022-12-01,500.0,507.9,499.0,502.57,336647
123,2022-12-02,501.01,505.0,494.01,497.33,323112
122,2022-12-05,498.0,498.88,482.0,483.45,258101
121,2022-12-06,482.5,489.0,481.0,486.0,263548
120,2022-12-07,485.0,492.0,484.95,489.45,390834
119,2022-12-08,491.5,492.0,485.0,485.28,100401
118,2022-12-09,485.0,487.5,480.4,485.18,135048
117,2022-12-12,485.0,490.51,484.0,489.07,210701
116,2022-12-13,486.01,494.8,486.01,492.15,260410
115,2022-12-14,492.2,513.0,492.15,509.25,861114
114,2022-12-15,510.0,512.49,500.0,501.99,491427
113,2022-12-16,501.5,519.6,501.0,514.9,601147
112,2022-12-19,514.44,520.55,509.0,509.76,225118
111,2022-12-20,512.9,512.9,486.0,492.82,564124
110,2022-12-21,489.0,500.0,488.5,490.2,223232
109,2022-12-22,492.0,499.99,488.62,496.82,320302
108,2022-12-23,498.0,498.0,486.0,486.84,328442
107,2022-12-26,488.0,495.0,482.14,484.81,194753
106,2022-12-27,489.8,489.8,474.0,479.03,325373
105,2022-12-28,477.1,479.0,448.15,458.39,1117213
104,2022-12-29,464.5,478.25,450.0,476.2,617935
103,2022-12-30,479.88,490.0,473.58,483.93,388706
