,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
69,2022-10-19,113.13,115.77,113.0,114.12,1041058
68,2022-10-20,113.5,113.5,112.74,113.15,1262681
67,2022-10-21,113.5,113.5,112.01,112.61,482122
66,2022-10-24,113.25,114.28,112.61,112.79,738529
65,2022-10-25,113.01,113.51,112.75,112.99,750672
64,2022-10-26,112.99,113.0,111.0,111.52,627292
63,2022-10-27,111.98,112.49,111.75,112.3,336951
62,2022-10-28,112.93,113.5,111.25,111.68,377111
61,2022-10-31,108.01,109.65,106.0,107.15,418931
102,2022-11-01,107.11,107.99,105.71,107.63,320913
101,2022-11-02,107.9,109.0,106.37,106.68,1126023
100,2022-11-03,107.9,108.2,106.5,107.89,336449
99,2022-11-04,107.05,108.23,106.2,108.0,264249
98,2022-11-07,108.45,108.8,106.5,107.93,328144
97,2022-11-08,107.94,108.7,107.8,107.99,699283
96,2022-11-10,108.45,110.89,107.8,109.93,2180864
95,2022-11-11,110.45,110.45,109.5,110.05,459870
94,2022-11-14,109.2,110.4,109.2,109.99,314074
93,2022-11-15,110.0,110.26,109.5,109.9,283783
92,2022-11-16,109.5,110.0,109.5,109.83,137035
91,2022-11-17,109.85,111.6,109.85,110.14,347226
90,2022-11-18,110.35,110.35,108.5,109.03,246085
89,2022-11-21,109.5,109.5,109.0,109.31,122442
88,2022-11-22,109.95,109.95,108.8,108.96,103044
87,2022-11-23,109.57,109.99,106.72,108.02,547676
86,2022-11-24,108.45,108.45,107.95,108.25,276362
85,2022-11-25,108.75,109.55,108.01,109.48,375379
84,2022-11-28,109.27,109.49,106.95,107.12,471499
83,2022-11-29,107.5,109.49,107.01,108.08,784545
82,2022-11-30,108.45,108.64,106.1,106.5,536748
124,2022-12-01,107.95,109.35,106.82,108.69,344954
123,2022-12-02,108.0,109.0,107.1,108.65,451477
122,2022-12-05,108.95,109.32,107.6,107.77,410456
121,2022-12-06,108.25,108.95,107.45,108.25,305637
120,2022-12-07,108.25,108.4,107.66,107.76,316915
119,2022-12-08,108.44,108.44,107.61,108.28,1279004
118,2022-12-09,107.75,110.9,107.75,110.7,1136270
117,2022-12-12,110.63,111.0,109.75,110.27,2440654
116,2022-12-13,110.8,111.0,109.8,110.96,379641
115,2022-12-14,110.99,111.25,109.9,110.56,607801
114,2022-12-15,110.5,111.0,104.8,105.97,1811990
113,2022-12-16,106.9,107.6,104.9,105.34,675775
112,2022-12-19,106.49,106.49,104.75,104.98,132978
111,2022-12-20,105.45,112.85,100.11,105.5,1183080
110,2022-12-21,102.0,104.97,100.0,101.27,508848
109,2022-12-22,101.5,104.79,100.5,103.93,859690
108,2022-12-23,104.35,104.8,102.01,102.57,74193
107,2022-12-26,103.0,103.59,101.6,102.86,181729
106,2022-12-27,104.0,104.6,99.0,100.49,831405
105,2022-12-28,100.4,100.8,96.51,97.47,984566
104,2022-12-29,99.0,99.9,96.75,98.78,337578
103,2022-12-30,99.0,101.75,97.37,100.75,382741
