,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
50,2022-09-15,120.5,120.5,118.73,119.32,1059178
49,2022-09-16,120.49,120.49,117.79,117.97,439518
48,2022-09-19,118.0,118.89,117.81,118.07,131679
47,2022-09-20,118.96,118.96,116.16,117.24,91919
46,2022-09-21,116.52,118.25,116.52,117.5,64881
45,2022-09-22,119.29,119.29,115.55,116.82,229179
44,2022-09-23,117.0,118.02,116.5,117.03,305851
43,2022-09-26,116.5,118.25,116.5,117.7,603681
42,2022-09-27,117.83,120.0,117.8,119.78,862897
41,2022-09-28,120.1,122.5,119.05,119.73,303541
40,2022-09-29,119.73,119.98,117.95,118.16,520693
39,2022-09-30,117.01,119.99,117.01,119.51,236449
81,2022-10-03,118.02,120.76,118.02,119.0,1020196
80,2022-10-04,120.5,120.9,116.5,116.91,367159
79,2022-10-05,116.91,117.49,116.0,116.6,564685
78,2022-10-06,117.78,117.78,116.52,117.06,190929
77,2022-10-07,117.89,117.89,115.9,117.04,214172
76,2022-10-10,117.32,118.39,116.91,117.0,172224
75,2022-10-11,117.5,117.75,116.02,116.5,60489
74,2022-10-12,116.11,117.25,115.0,116.11,93320
73,2022-10-13,116.99,117.1,116.05,116.29,104748
72,2022-10-14,116.98,117.25,116.25,117.01,139756
71,2022-10-17,117.4,117.4,116.02,116.51,134148
70,2022-10-18,116.51,116.99,115.77,116.25,141045
69,2022-10-19,116.88,118.25,116.88,117.34,108886
68,2022-10-20,117.0,117.88,116.5,116.65,160996
67,2022-10-21,117.44,119.44,116.0,118.61,3213835
66,2022-10-24,119.4,120.1,118.71,119.0,113709
65,2022-10-25,117.5,119.5,117.5,119.0,118092
64,2022-10-26,119.25,120.7,118.49,120.14,345420
63,2022-10-27,120.5,121.05,119.65,120.49,113513
62,2022-10-28,120.99,120.99,119.75,120.51,70661
61,2022-10-31,119.46,122.4,119.46,121.66,118912
102,2022-11-01,120.55,121.99,120.55,121.02,119775
101,2022-11-02,121.99,122.0,121.0,121.32,285055
100,2022-11-03,117.92,118.5,116.32,118.3,709003
99,2022-11-04,118.0,119.0,116.99,117.3,225979
98,2022-11-07,116.75,118.0,116.75,117.03,184572
97,2022-11-08,117.03,117.97,117.03,117.34,301040
96,2022-11-10,118.0,120.0,117.05,119.35,491020
95,2022-11-11,119.98,122.0,118.56,119.99,264972
94,2022-11-14,118.71,119.9,118.71,119.43,81903
93,2022-11-15,119.4,121.0,119.0,119.84,336932
92,2022-11-16,120.0,121.0,119.75,119.98,119896
91,2022-11-17,120.0,120.0,119.25,119.89,238559
90,2022-11-18,120.0,120.09,118.7,119.44,92044
89,2022-11-21,119.0,120.19,119.0,119.28,86747
88,2022-11-22,119.1,120.0,118.77,118.92,164511
87,2022-11-23,119.89,119.99,118.9,119.01,96102
86,2022-11-24,119.5,119.75,119.01,119.63,45890
85,2022-11-25,119.99,120.3,118.91,119.13,46832
84,2022-11-28,119.5,119.99,118.25,118.87,124184
83,2022-11-29,119.55,119.75,118.2,119.36,331379
82,2022-11-30,119.5,119.5,118.85,119.31,275627
124,2022-12-01,118.5,119.47,118.5,119.16,1612386
123,2022-12-02,119.5,119.5,118.55,119.06,391170
122,2022-12-05,119.15,119.15,117.75,117.93,194676
121,2022-12-06,119.89,119.89,117.5,118.57,263302
120,2022-12-07,119.46,119.46,117.61,117.93,513487
119,2022-12-08,118.01,119.98,117.13,117.48,876023
118,2022-12-09,117.15,118.14,116.75,117.76,631950
117,2022-12-12,117.98,118.19,116.75,117.12,125912
116,2022-12-13,117.88,119.5,117.0,119.15,397562
115,2022-12-14,119.15,119.15,118.22,118.82,56575
114,2022-12-15,119.5,119.5,117.5,117.69,126000
113,2022-12-16,118.64,118.64,117.15,117.17,100094
112,2022-12-19,118.25,118.25,116.9,117.07,70057
111,2022-12-20,117.8,117.8,115.05,115.59,180333
110,2022-12-21,115.89,116.9,110.83,111.63,307597
109,2022-12-22,113.0,113.0,110.75,111.72,412284
108,2022-12-23,112.0,112.0,110.06,111.49,67208
107,2022-12-26,112.35,112.4,111.07,111.46,107594
106,2022-12-27,112.48,112.48,110.6,110.91,167456
105,2022-12-28,111.8,111.8,108.96,109.16,293657
104,2022-12-29,110.99,112.7,108.95,112.09,398271
103,2022-12-30,110.5,117.0,110.5,116.16,842180
