,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
95,2022-11-11,136.15,138.85,134.05,135.72,142000
94,2022-11-14,134.7,136.0,134.0,134.59,52800
93,2022-11-15,134.86,139.5,133.6,136.61,190500
92,2022-11-16,137.25,138.45,135.58,136.92,123700
91,2022-11-17,136.0,138.2,133.52,134.33,74400
90,2022-11-18,134.0,134.0,130.8,131.46,63600
89,2022-11-21,131.0,132.0,128.12,130.88,30800
88,2022-11-22,131.99,132.5,130.0,130.26,87000
87,2022-11-23,131.0,131.0,129.57,130.02,55900
86,2022-11-24,130.0,135.5,130.0,133.7,229400
85,2022-11-25,135.0,136.5,132.0,132.12,104200
84,2022-11-28,128.5,130.9,125.3,126.8,134300
83,2022-11-29,126.0,129.3,126.0,129.03,92200
82,2022-11-30,129.0,129.0,128.0,128.36,11200
124,2022-12-01,129.0,130.9,127.01,128.49,34900
123,2022-12-02,128.99,131.74,128.0,128.72,89800
122,2022-12-05,130.0,130.0,124.5,124.88,24000
121,2022-12-06,125.2,125.2,123.15,124.33,34000
120,2022-12-07,124.8,127.49,124.7,125.72,29300
119,2022-12-08,125.5,131.0,125.0,125.66,119100
118,2022-12-09,125.1,127.5,124.23,125.09,60300
117,2022-12-12,125.25,125.25,122.6,123.06,28900
116,2022-12-13,123.85,125.75,120.0,120.64,126100
115,2022-12-14,120.6,122.22,120.5,121.87,37000
114,2022-12-15,120.5,120.5,116.5,117.03,84000
113,2022-12-16,117.79,117.8,113.0,114.89,72300
112,2022-12-19,114.2,114.2,107.6,108.68,96000
111,2022-12-20,108.01,108.01,100.53,100.53,118100
110,2022-12-21,100.0,103.0,95.62,96.35,123100
109,2022-12-22,95.99,101.09,95.25,99.55,389100
108,2022-12-23,99.55,99.99,97.01,98.94,65200
107,2022-12-26,99.49,103.5,99.49,102.84,100800
106,2022-12-27,101.1,102.24,100.01,100.84,49100
105,2022-12-28,101.0,105.0,99.0,103.0,172500
104,2022-12-29,104.0,110.0,101.5,109.61,297600
103,2022-12-30,110.49,113.0,107.86,108.67,257000
